id,DistSim,GranSim,LevSim
42050,0.00,0.20,0.12
42051,0.00,0.20,0.15
42052,0.00,0.50,0.23
42053,0.00,0.80,0.18
42054,0.00,0.50,0.26
42055,0.00,0.75,0.40
42056,0.00,0.16,0.14
42057,0.00,0.20,0.28
42058,0.00,0.16,0.14
42059,0.00,0.16,0.00
42060,0.00,0.16,0.14
42061,0.00,0.20,0.06
42062,0.00,0.16,0.12
42063,0.00,0.20,0.07
42064,0.00,0.20,0.07
42065,0.00,0.20,0.08
42066,0.00,0.33,0.15
42067,0.00,0.16,0.09
42068,0.00,0.20,0.11
42069,0.00,0.25,0.22
42070,0.00,0.20,0.06
42071,0.00,0.16,0.11
42072,0.00,0.25,0.14
42073,0.00,0.20,0.10
42074,0.00,0.20,0.10
42075,0.00,0.16,0.06
42076,0.00,0.20,0.13
42077,0.00,0.20,0.22
42078,0.00,0.16,0.14
42079,0.00,0.16,0.11
42080,0.00,0.16,0.06
42081,0.00,0.16,0.00
42082,0.00,0.40,0.13
42083,0.00,0.20,0.07
42084,0.00,0.20,0.20
42085,0.00,0.16,0.11
42086,0.00,0.20,0.17
42087,0.00,0.16,0.06
42088,0.00,0.20,0.00
42089,0.00,0.20,0.00
42090,0.00,0.20,0.12
42091,0.00,0.20,0.07
42092,0.00,0.20,0.07
42093,0.00,0.20,0.07
42094,0.00,0.20,0.10
42095,0.00,0.20,0.10
42096,0.00,0.16,0.05
42097,0.00,0.20,0.12
42098,0.00,0.20,0.15
42099,0.00,0.50,0.07
42100,0.00,0.60,0.00
42101,0.00,0.50,0.06
42102,0.00,0.75,0.50
42103,0.00,0.16,0.22
42104,0.00,0.20,0.40
42105,0.00,0.16,0.30
42106,0.00,0.16,0.09
42107,0.00,0.16,0.42
42108,0.00,0.20,0.30
42109,0.00,0.16,0.12
42110,0.00,0.20,0.29
42111,0.00,0.20,0.27
42112,0.00,0.20,0.16
42113,0.00,0.33,0.15
42114,0.00,0.16,0.20
42115,0.00,0.20,0.11
42116,0.00,0.25,0.25
42117,0.00,0.20,0.33
42118,0.00,0.16,0.33
42119,0.00,0.25,0.25
42120,0.00,0.20,0.30
42121,0.00,0.20,0.30
42122,0.00,0.16,0.14
42123,0.00,0.20,0.17
42124,0.00,0.20,0.28
42125,0.00,0.16,0.20
42126,0.00,0.16,0.40
42127,0.00,0.16,0.33
42128,0.00,0.16,0.37
42129,0.00,0.40,0.25
42130,0.00,0.20,0.33
42131,0.00,0.20,0.30
42132,0.00,0.16,0.15
42133,0.00,0.20,0.11
42134,0.00,0.16,0.25
42135,0.00,0.20,0.25
42136,0.00,0.20,0.14
42137,0.00,0.20,0.40
42138,0.00,0.20,0.22
42139,0.00,0.20,0.22
42140,0.00,0.20,0.16
42141,0.00,0.20,0.25
42142,0.00,0.20,0.33
42143,0.00,0.16,0.07
42144,0.00,0.20,0.12
42145,0.00,0.20,0.25
42146,0.00,0.33,0.20
42147,0.00,0.40,0.30
42148,0.00,0.33,0.21
42149,0.00,0.50,0.50
42150,0.00,0.16,0.22
42151,0.00,0.20,0.40
42152,0.00,0.16,0.30
42153,0.00,0.16,0.09
42154,0.00,0.16,0.42
42155,0.00,0.20,0.30
42156,0.00,0.16,0.12
42157,0.00,0.20,0.29
42158,0.00,0.20,0.27
42159,0.00,0.20,0.16
42160,0.00,0.33,0.15
42161,0.00,0.16,0.20
42162,0.00,0.20,0.11
42163,0.00,0.25,0.25
42164,0.00,0.20,0.33
42165,0.00,0.16,0.33
42166,0.00,0.25,0.25
42167,0.00,0.20,0.30
42168,0.00,0.20,0.30
42169,0.00,0.16,0.14
42170,0.00,0.20,0.17
42171,0.00,0.20,0.28
42172,0.00,0.16,0.20
42173,0.00,0.16,0.40
42174,0.00,0.16,0.33
42175,0.00,0.16,0.37
42176,0.00,0.40,0.25
42177,0.00,0.20,0.33
42178,0.00,0.20,0.30
42179,0.00,0.16,0.15
42180,0.00,0.20,0.11
42181,0.00,0.16,0.25
42182,0.00,0.20,0.25
42183,0.00,0.20,0.14
42184,0.00,0.20,0.40
42185,0.00,0.20,0.22
42186,0.00,0.20,0.22
42187,0.00,0.20,0.16
42188,0.00,0.20,0.25
42189,0.00,0.20,0.33
42190,0.00,0.16,0.07
42191,0.00,0.20,0.12
42192,0.00,0.20,0.25
42193,0.00,0.33,0.20
42194,0.00,0.40,0.30
42195,0.00,0.33,0.21
42196,0.00,0.50,0.50
42197,0.00,0.25,0.20
42198,0.00,0.25,0.14
42199,0.00,0.25,0.28
42200,0.00,0.25,0.16
42201,0.00,0.25,0.16
42202,0.00,0.25,0.06
42203,0.00,0.25,0.25
42204,0.00,0.25,0.14
42205,0.00,0.25,0.14
42206,0.00,0.25,0.16
42207,0.00,0.33,0.07
42208,0.00,0.25,0.09
42209,0.00,0.25,0.22
42210,0.00,0.25,0.22
42211,0.00,0.25,0.09
42212,0.00,0.25,0.11
42213,0.00,0.25,0.20
42214,0.00,0.25,0.40
42215,0.00,0.25,0.30
42216,0.00,0.25,0.13
42217,0.00,0.25,0.17
42218,0.00,0.25,0.11
42219,0.00,0.25,0.16
42220,0.00,0.25,0.23
42221,0.00,0.25,0.09
42222,0.00,0.25,0.12
42223,0.00,0.50,0.13
42224,0.00,0.25,0.11
42225,0.00,0.25,0.30
42226,0.00,0.25,0.17
42227,0.00,0.25,0.11
42228,0.00,0.25,0.09
42229,0.00,0.25,0.00
42230,0.00,0.25,0.00
42231,0.00,0.25,0.25
42232,0.00,0.25,0.10
42233,0.00,0.25,0.10
42234,0.00,0.25,0.07
42235,0.00,0.25,0.10
42236,0.00,0.25,0.06
42237,0.00,0.25,0.07
42238,0.00,0.25,0.00
42239,0.00,0.25,0.15
42240,0.00,0.50,0.12
42241,0.00,0.50,0.20
42242,0.00,0.50,0.06
42243,0.00,0.50,0.37
42244,0.00,0.20,0.30
42245,0.00,0.20,0.20
42246,0.00,0.20,0.17
42247,0.00,0.20,0.33
42248,0.00,0.20,0.30
42249,0.00,0.20,0.25
42250,0.00,0.20,0.26
42251,0.00,0.20,0.30
42252,0.00,0.20,0.29
42253,0.00,0.20,0.30
42254,0.00,0.20,0.17
42255,0.00,0.20,0.11
42256,0.00,0.20,0.16
42257,0.00,0.20,0.16
42258,0.00,0.20,0.16
42259,0.00,0.20,0.20
42260,0.00,0.20,0.12
42261,0.00,0.20,0.25
42262,0.00,0.20,0.20
42263,0.00,0.20,0.30
42264,0.00,0.20,0.20
42265,0.00,0.20,0.33
42266,0.00,0.20,0.16
42267,0.00,0.20,0.29
42268,0.00,0.20,0.23
42269,0.00,0.20,0.17
42270,0.00,0.20,0.13
42271,0.00,0.20,0.34
42272,0.00,0.20,0.33
42273,0.00,0.20,0.29
42274,0.00,0.20,0.33
42275,0.00,0.20,0.33
42276,0.00,0.20,0.26
42277,0.00,0.20,0.26
42278,0.00,0.20,0.20
42279,0.00,0.20,0.26
42280,0.00,0.20,0.27
42281,0.00,0.20,0.35
42282,0.00,0.20,0.20
42283,0.00,0.20,0.23
42284,0.00,0.20,0.23
42285,0.00,0.20,0.17
42286,0.00,0.20,0.33
42287,0.00,0.20,0.17
42288,0.00,0.20,0.33
42289,0.00,0.20,0.52
42290,0.00,0.20,0.17
42291,0.00,0.20,0.23
42292,0.00,0.20,0.11
42293,0.00,0.20,0.05
42294,0.00,0.20,0.16
42295,0.00,0.20,0.15
42296,0.00,0.20,0.16
42297,0.00,0.20,0.29
42298,0.00,0.20,0.20
42299,0.00,0.25,0.30
42300,0.00,0.25,0.29
42301,0.00,0.20,0.30
42302,0.00,0.20,0.36
42303,0.00,0.33,0.33
42304,0.00,0.25,0.35
42305,0.00,0.25,0.35
42306,0.00,0.25,0.30
42307,0.00,0.20,0.33
42308,0.00,0.25,0.25
42309,0.00,0.20,0.30
42310,0.00,0.20,0.30
42311,0.00,0.20,0.25
42312,0.00,0.20,0.29
42313,0.00,0.25,0.22
42314,0.00,0.20,0.33
42315,0.00,0.20,0.33
42316,0.00,0.20,0.39
42317,0.00,0.20,0.35
42318,0.00,0.20,0.18
42319,0.00,0.20,0.30
42320,0.00,0.20,0.25
42321,0.00,0.25,0.35
42322,0.00,0.20,0.30
42323,0.00,0.20,0.29
42324,0.00,0.25,0.22
42325,0.00,0.25,0.29
42326,0.00,0.20,0.76
42327,0.00,0.20,0.23
42328,0.00,0.20,0.33
42329,0.00,0.20,0.33
42330,0.00,0.33,0.35
42331,0.00,0.20,0.29
42332,0.00,0.25,0.22
42333,0.00,0.20,0.12
42334,0.00,0.25,0.22
42335,0.00,0.20,0.29
42336,0.00,0.25,0.05
42337,0.00,0.66,0.34
42338,0.00,0.66,0.34
42339,0.00,0.40,0.17
42340,0.00,0.50,0.33
42341,0.00,0.40,0.30
42342,0.00,0.40,0.27
42343,0.00,0.40,0.35
42344,0.00,0.40,0.41
42345,0.00,0.40,0.27
42346,0.00,0.40,0.33
42347,0.00,0.40,0.27
42348,0.00,0.40,0.41
42349,0.00,0.40,0.17
42350,0.00,0.40,0.29
42351,0.00,0.40,0.18
42352,0.00,0.40,0.11
42353,0.00,0.40,0.26
42354,0.00,0.40,0.35
42355,0.00,0.50,0.20
42356,0.00,0.40,0.05
42357,0.00,0.50,0.33
42358,0.00,0.40,0.30
42359,0.00,0.40,0.35
42360,0.00,0.40,0.35
42361,0.00,0.40,0.22
42362,0.00,0.40,0.41
42363,0.00,0.40,0.29
42364,0.00,0.40,0.33
42365,0.00,0.40,0.35
42366,0.00,0.40,0.44
42367,0.00,0.40,0.34
42368,0.00,0.40,0.17
42369,0.00,0.40,0.34
42370,0.00,0.40,0.27
42371,0.00,0.50,0.17
42372,0.00,0.40,0.00
42373,0.00,0.33,0.24
42374,0.00,0.33,0.11
42375,0.00,0.25,0.29
42376,0.00,0.20,0.33
42377,0.00,0.20,0.33
42378,0.00,0.20,0.33
42379,0.00,0.20,0.25
42380,0.00,0.20,0.25
42381,0.00,0.20,0.24
42382,0.00,0.20,0.11
42383,0.00,0.20,0.26
42384,0.00,0.20,0.22
42385,0.00,0.20,0.31
42386,0.00,0.20,0.27
42387,0.00,0.20,0.25
42388,0.00,0.20,0.33
42389,0.00,0.20,0.33
42390,0.00,0.20,0.21
42391,0.00,0.20,0.25
42392,0.00,0.20,0.29
42393,0.00,0.20,0.42
42394,0.00,0.20,0.17
42395,0.00,0.20,0.31
42396,0.00,0.20,0.26
42397,0.00,0.20,0.33
42398,0.00,0.25,0.31
42399,0.00,0.20,0.38
42400,0.00,0.25,0.32
42401,0.00,0.25,0.32
42402,0.00,0.25,0.10
42403,0.00,0.20,0.35
42404,0.00,0.20,0.16
42405,0.00,0.20,0.38
42406,0.00,0.25,0.27
42407,0.00,0.20,0.17
42408,0.00,0.20,0.33
42409,0.00,0.20,0.27
42410,0.00,0.20,0.27
42411,0.00,0.25,0.20
42412,0.00,0.25,0.20
42413,0.00,0.20,0.27
42414,0.00,0.20,0.25
42415,0.00,0.20,0.22
42416,0.00,0.20,0.17
42417,0.00,0.20,0.29
42418,0.00,0.20,0.42
42419,0.00,0.20,0.34
42420,0.00,0.20,0.23
42421,0.00,0.20,0.05
42422,0.00,0.20,0.33
42423,0.00,0.20,0.39
42424,0.00,0.20,0.23
42425,0.00,0.20,0.50
42426,0.00,0.20,0.25
42427,0.00,0.20,0.25
42428,0.00,0.20,0.28
42429,0.00,0.20,0.44
42430,0.00,0.20,0.30
42431,0.00,0.20,0.33
42432,0.00,0.20,0.23
42433,0.00,0.20,0.23
42434,0.00,0.20,0.27
42435,0.00,0.20,0.23
42436,0.00,0.20,0.29
42437,0.00,0.20,0.26
42438,0.00,0.20,0.27
42439,0.00,0.20,0.24
42440,0.00,0.20,0.33
42441,0.00,0.20,0.25
42442,0.00,0.20,0.50
42443,0.00,0.20,0.11
42444,0.00,0.20,0.11
42445,0.00,0.20,0.05
42446,0.00,0.20,0.22
42447,0.00,0.20,0.22
42448,0.00,0.20,0.30
42449,0.00,0.20,0.34
42450,0.00,0.20,0.13
42451,0.00,0.20,0.21
42452,0.00,0.20,0.17
42453,0.00,0.20,0.29
42454,0.00,0.20,0.11
42455,0.00,0.25,0.23
42456,0.00,0.20,0.33
42457,0.00,0.20,0.33
42458,0.00,0.20,0.17
42459,0.00,0.20,0.05
42460,0.00,0.20,0.17
42461,0.00,0.20,0.25
42462,0.00,0.20,0.25
42463,0.00,0.20,0.33
42464,0.00,0.20,0.20
42465,0.00,0.20,0.17
42466,0.00,0.20,0.05
42467,0.00,0.20,0.23
42468,0.00,0.20,0.23
42469,0.00,0.20,0.20
42470,0.00,0.20,0.29
42471,0.00,0.20,0.20
42472,0.00,0.20,0.05
42473,0.00,0.20,0.24
42474,0.00,0.20,0.23
42475,0.00,0.20,0.16
42476,0.00,0.20,0.16
42477,0.00,0.20,0.11
42478,0.00,0.20,0.11
42479,0.00,0.20,0.23
42480,0.00,0.20,0.17
42481,0.00,0.20,0.38
42482,0.00,0.20,0.33
42483,0.00,0.20,0.23
42484,0.00,0.20,0.25
42485,0.00,0.20,0.30
42486,0.00,0.25,0.27
42487,0.00,0.20,0.05
42488,0.00,0.20,0.25
42489,0.00,0.20,0.33
42490,0.00,0.20,0.33
42491,0.00,0.20,0.28
42492,0.00,0.20,0.31
42493,0.00,0.25,0.30
42494,0.00,0.20,0.29
42495,0.00,0.25,0.35
42496,0.00,0.25,0.30
42497,0.00,0.20,0.29
42498,0.00,0.20,0.20
42499,0.00,0.20,0.28
42500,0.00,0.20,0.33
42501,0.00,0.20,0.29
42502,0.00,0.20,0.29
42503,0.00,0.20,0.29
42504,0.00,0.20,0.20
42505,0.00,0.20,0.33
42506,0.00,0.20,0.15
42507,0.00,0.20,0.17
42508,0.00,0.20,0.30
42509,0.00,0.20,0.15
42510,0.00,0.20,0.17
42511,0.00,0.20,0.13
42512,0.00,0.20,0.19
42513,0.00,0.20,0.21
42514,0.00,0.20,0.33
42515,0.00,0.20,0.27
42516,0.00,0.20,0.17
42517,0.00,0.20,0.24
42518,0.00,0.40,0.27
42519,0.00,0.20,0.33
42520,0.00,0.20,0.24
42521,0.00,0.20,0.33
42522,0.00,0.20,0.25
42523,0.00,0.20,0.26
42524,0.00,0.20,0.26
42525,0.00,0.20,0.23
42526,0.00,0.33,0.35
42527,0.00,0.33,0.35
42528,0.00,0.20,0.41
42529,0.00,0.40,0.27
42530,0.00,0.25,0.35
42531,0.00,0.33,0.36
42532,0.00,0.33,0.36
42533,0.00,0.20,0.75
42534,0.00,0.20,0.29
42535,0.00,0.20,0.25
42536,0.00,0.25,0.28
42537,0.00,0.20,0.21
42538,0.00,0.20,0.24
42539,0.00,0.20,0.75
42540,0.00,0.20,0.11
42541,0.00,0.20,0.30
42542,0.00,0.20,0.17
42543,0.00,0.20,0.15
42544,0.00,0.20,0.05
42545,0.00,0.20,0.23
42546,0.00,0.25,0.28
42547,0.00,0.20,0.64
42548,0.00,0.20,0.37
42549,0.00,0.20,0.30
42550,0.00,0.20,0.25
42551,0.00,0.20,0.17
42552,0.00,0.20,0.43
42553,0.00,0.20,0.23
42554,0.00,0.20,0.15
42555,0.00,0.20,0.16
42556,0.00,0.20,0.11
42557,0.00,0.20,0.16
42558,0.00,0.20,0.05
42559,0.00,0.20,0.16
42560,0.00,0.20,0.35
42561,0.00,0.20,0.31
42562,0.00,0.20,0.29
42563,0.00,0.20,0.27
42564,0.00,0.20,0.27
42565,0.00,0.20,0.11
42566,0.00,0.20,0.26
42567,0.00,0.20,0.34
42568,0.00,0.20,0.33
42569,0.00,0.20,0.45
42570,0.00,0.20,0.28
42571,0.00,0.33,0.34
42572,0.00,0.20,0.33
42573,0.00,0.20,0.29
42574,0.00,0.20,0.30
42575,0.00,0.20,0.31
42576,0.00,0.20,0.29
42577,0.00,0.20,0.27
42578,0.00,0.20,0.17
42579,0.00,0.20,0.50
42580,0.00,0.25,0.34
42581,0.00,0.20,0.22
42582,0.00,0.20,0.31
42583,0.00,0.20,0.20
42584,0.00,0.20,0.20
42585,0.00,0.20,0.20
42586,0.00,0.20,0.33
42587,0.00,0.20,0.26
42588,0.00,0.33,0.41
42589,0.00,0.20,0.34
42590,0.00,0.20,0.23
42591,0.00,0.20,0.17
42592,0.00,0.20,0.11
42593,0.00,0.20,0.33
42594,0.00,0.20,0.34
42595,0.00,0.20,0.39
42596,0.00,0.20,0.11
42597,0.00,0.20,0.25
42598,0.00,0.20,0.20
42599,0.00,0.20,0.29
42600,0.00,0.20,0.05
42601,0.00,0.20,0.22
42602,0.00,0.20,0.27
42603,0.00,0.20,0.26
42604,0.00,0.20,0.33
42605,0.00,0.20,0.17
42606,0.00,0.20,0.20
42607,0.00,0.20,0.50
42608,0.00,0.20,0.21
42609,0.00,0.20,0.41
42610,0.00,0.20,0.30
42611,0.00,0.20,0.17
42612,0.00,0.20,0.40
42613,0.00,0.20,0.23
42614,0.00,0.20,0.25
42615,0.00,0.20,0.33
42616,0.00,0.20,0.11
42617,0.00,0.20,0.30
42618,0.00,0.20,0.11
42619,0.00,0.20,0.11
42620,0.00,0.20,0.17
42621,0.00,0.20,0.28
42622,0.00,0.20,0.11
42623,0.00,0.20,0.29
42624,0.00,0.20,0.33
42625,0.00,0.20,0.26
42626,0.00,0.20,0.38
42627,0.00,0.20,0.35
42628,0.00,0.20,0.20
42629,0.00,0.20,0.17
42630,0.00,0.20,0.11
42631,0.00,0.20,0.35
42632,0.00,0.20,0.20
42633,0.00,0.20,0.33
42634,0.00,0.20,0.26
42635,0.00,0.20,0.29
42636,0.00,0.20,0.27
42637,0.00,0.20,0.20
42638,0.00,0.20,0.50
42639,0.00,0.20,0.29
42640,0.00,0.20,0.23
42641,0.00,0.20,0.17
42642,0.00,0.20,0.11
42643,0.00,0.20,0.17
42644,0.00,0.20,0.20
42645,0.00,0.20,0.27
42646,0.00,0.20,0.28
42647,0.00,0.20,0.23
42648,0.00,0.25,0.34
42649,0.00,0.20,0.40
42650,0.00,0.20,0.09
42651,0.00,0.20,0.00
42652,0.00,0.25,0.30
42653,0.00,0.20,0.39
42654,0.00,0.20,0.29
42655,0.00,0.20,0.30
42656,0.00,0.20,0.41
42657,0.00,0.20,0.20
42658,0.00,0.20,0.20
42659,0.00,0.20,0.26
42660,0.00,0.25,0.34
42661,0.00,0.20,0.30
42662,0.00,0.20,0.26
42663,0.00,0.20,0.20
42664,0.00,0.20,0.17
42665,0.00,0.20,0.11
42666,0.00,0.20,0.31
42667,0.00,0.20,0.23
42668,0.00,0.20,0.22
42669,0.00,0.25,0.35
42670,0.00,0.25,0.30
42671,0.00,0.20,0.10
42672,0.00,0.20,0.29
42673,0.00,0.20,0.20
42674,0.00,0.20,0.17
42675,0.00,0.20,0.29
42676,0.00,0.20,0.29
42677,0.00,0.20,0.35
42678,0.00,0.20,0.26
42679,0.00,0.20,0.16
42680,0.00,0.20,0.26
42681,0.00,0.20,0.41
42682,0.00,0.20,0.10
42683,0.00,0.20,0.17
42684,0.00,0.20,0.23
42685,0.00,0.20,0.31
42686,0.00,0.20,0.23
42687,0.00,0.20,0.23
42688,0.00,0.20,0.20
42689,0.00,0.20,0.29
42690,0.00,0.25,0.34
42691,0.00,0.20,0.25
42692,0.00,0.33,0.41
42693,0.00,0.20,0.29
42694,0.00,0.20,0.29
42695,0.00,0.20,0.40
42696,0.00,0.25,0.33
42697,0.00,0.20,0.29
42698,0.00,0.20,0.26
42699,0.00,0.25,0.50
42700,0.00,0.20,0.27
42701,0.00,0.40,0.29
42702,0.00,0.20,0.25
42703,0.00,0.33,0.35
42704,0.00,0.20,0.22
42705,0.00,0.20,0.29
42706,0.00,0.20,0.13
42707,0.00,0.20,0.27
42708,0.00,0.20,0.27
42709,0.00,0.20,0.17
42710,0.00,0.20,0.41
42711,0.00,0.20,0.05
42712,0.00,0.20,0.05
42713,0.00,0.20,0.05
42714,0.00,0.20,0.29
42715,0.00,0.20,0.29
42716,0.00,0.20,0.17
42717,0.00,0.20,0.17
42718,0.00,0.20,0.35
42719,0.00,0.20,0.05
42720,0.00,0.20,0.10
42721,0.00,0.20,0.23
42722,0.00,0.20,0.24
42723,0.00,0.20,0.17
42724,0.00,0.20,0.11
42725,0.00,0.20,0.47
42726,0.00,0.20,0.21
42727,0.00,0.20,0.11
42728,0.00,0.20,0.22
42729,0.00,0.20,0.35
42730,0.00,0.20,0.05
42731,0.00,0.20,0.17
42732,0.00,0.20,0.22
42733,0.00,0.20,0.17
42734,0.00,0.20,0.05
42735,0.00,0.20,0.27
42736,0.00,0.20,0.20
42737,0.00,0.25,0.25
42738,0.00,0.20,0.11
42739,0.00,0.20,0.05
42740,0.00,0.20,0.22
42741,0.00,0.20,0.17
42742,0.00,0.20,0.11
42743,0.00,0.20,0.16
42744,0.00,0.20,0.17
42745,0.00,0.20,0.23
42746,0.00,0.20,0.11
42747,0.00,0.20,0.15
42748,0.00,0.20,0.23
42749,0.00,0.20,0.17
42750,0.00,0.20,0.33
42751,0.00,0.20,0.30
42752,0.00,0.20,0.30
42753,0.00,0.20,0.25
42754,0.00,0.20,0.17
42755,0.00,0.20,0.11
42756,0.00,0.20,0.11
42757,0.00,0.20,0.35
42758,0.00,0.20,0.16
42759,0.00,0.20,0.05
42760,0.00,0.20,0.11
42761,0.00,0.20,0.11
42762,0.00,0.20,0.25
42763,0.00,0.20,0.35
42764,0.00,0.20,0.27
42765,0.00,0.20,0.20
42766,0.00,0.20,0.20
42767,0.00,0.20,0.23
42768,0.00,0.20,0.05
42769,0.00,0.20,0.16
42770,0.00,0.20,0.21
42771,0.00,0.20,0.17
42772,0.00,0.20,0.27
42773,0.00,0.20,0.29
42774,0.00,0.20,0.44
42775,0.00,0.20,0.17
42776,0.00,0.20,0.23
42777,0.00,0.20,0.20
42778,0.00,0.20,0.05
42779,0.00,0.20,0.22
42780,0.00,0.20,0.21
42781,0.00,0.20,0.05
42782,0.00,0.20,0.33
42783,0.00,0.20,0.41
42784,0.00,0.20,0.00
42785,0.00,0.20,0.27
42786,0.00,0.20,0.11
42787,0.00,0.25,0.29
42788,0.00,0.20,0.17
42789,0.00,0.20,0.33
42790,0.00,0.20,0.38
42791,0.00,0.20,0.25
42792,0.00,0.20,0.11
42793,0.00,0.20,0.20
42794,0.00,0.20,0.17
42795,0.00,0.20,0.23
42796,0.00,0.20,0.11
42797,0.00,0.20,0.11
42798,0.00,0.20,0.17
42799,0.00,0.20,0.05
42800,0.00,0.20,0.16
42801,0.00,0.20,0.21
42802,0.00,0.20,0.35
42803,0.00,0.20,0.14
42804,0.00,0.20,0.11
42805,0.00,0.20,0.29
42806,0.00,0.20,0.21
42807,0.00,0.20,0.21
42808,0.00,0.20,0.05
42809,0.00,0.20,0.05
42810,0.00,0.20,0.13
42811,0.00,0.20,0.25
42812,0.00,0.20,0.25
42813,0.00,0.20,0.27
42814,0.00,0.20,0.27
42815,0.00,0.20,0.11
42816,0.00,0.20,0.33
42817,0.00,0.20,0.30
42818,0.00,0.20,0.30
42819,0.00,0.20,0.23
42820,0.00,0.20,0.23
42821,0.00,0.20,0.17
42822,0.00,0.20,0.11
42823,0.00,0.20,0.11
42824,0.00,0.20,0.17
42825,0.00,0.20,0.05
42826,0.00,0.25,0.29
42827,0.00,0.20,0.05
42828,0.00,0.20,0.33
42829,0.00,0.20,0.11
42830,0.00,0.20,0.11
42831,0.00,0.20,0.17
42832,0.00,0.20,0.23
42833,0.00,0.20,0.00
42834,0.00,0.20,0.20
42835,0.00,0.20,0.05
42836,0.00,0.20,0.05
42837,0.00,0.20,0.33
42838,0.00,0.25,0.26
42839,0.00,0.50,0.39
42840,0.00,0.40,0.35
42841,0.00,0.40,0.19
42842,0.19,0.50,0.39
42843,0.00,0.40,0.11
42844,0.00,0.50,0.23
42845,0.00,0.40,0.13
42846,0.00,0.40,0.33
42847,0.00,0.40,0.33
42848,0.00,0.40,0.33
42849,0.00,0.40,0.33
42850,0.00,0.40,0.15
42851,0.00,0.40,0.11
42852,0.00,0.40,0.11
42853,0.00,0.40,0.05
42854,0.00,0.66,0.30
42855,0.00,0.40,0.11
42856,0.00,0.40,0.11
42857,0.00,0.40,0.05
42858,0.00,0.40,0.05
42859,0.00,0.40,0.11
42860,0.00,0.40,0.11
42861,0.00,0.40,0.33
42862,0.00,0.40,0.11
42863,0.00,0.40,0.11
42864,0.00,0.40,0.22
42865,0.00,0.40,0.11
42866,0.00,0.40,0.33
42867,0.00,0.50,0.21
42868,0.00,0.40,0.17
42869,0.00,0.40,0.22
42870,0.00,0.40,0.33
42871,0.00,0.40,0.33
42872,0.00,0.66,0.30
42873,0.00,0.40,0.23
42874,0.00,0.40,0.20
42875,0.00,0.40,0.34
42876,0.00,0.40,0.05
42877,0.00,0.40,0.33
42878,0.00,0.40,0.33
42879,0.00,0.50,0.11
42880,0.00,0.20,0.33
42881,0.00,0.20,0.33
42882,0.00,0.20,0.33
42883,0.00,0.20,0.27
42884,0.00,0.20,0.40
42885,0.00,0.20,0.30
42886,0.00,0.20,0.09
42887,0.00,0.20,0.30
42888,0.00,0.20,0.29
42889,0.00,0.20,0.40
42890,0.00,0.33,0.15
42891,0.00,0.20,0.25
42892,0.00,0.20,0.18
42893,0.00,0.25,0.35
42894,0.00,0.20,0.33
42895,0.00,0.20,0.37
42896,0.00,0.25,0.35
42897,0.00,0.20,0.09
42898,0.00,0.20,0.20
42899,0.00,0.20,0.22
42900,0.00,0.20,0.17
42901,0.00,0.20,0.33
42902,0.00,0.20,0.18
42903,0.00,0.20,0.22
42904,0.00,0.20,0.33
42905,0.00,0.20,0.58
42906,0.00,0.40,0.25
42907,0.00,0.20,0.25
42908,0.00,0.20,0.41
42909,0.00,0.20,0.23
42910,0.00,0.20,0.05
42911,0.00,0.20,0.25
42912,0.00,0.20,0.37
42913,0.00,0.20,0.28
42914,0.00,0.20,0.50
42915,0.00,0.20,0.23
42916,0.00,0.20,0.23
42917,0.00,0.20,0.25
42918,0.00,0.20,0.25
42919,0.00,0.20,0.22
42920,0.00,0.20,0.07
42921,0.00,0.20,0.25
42922,0.00,0.20,0.25
42923,0.00,0.40,0.25
42924,0.00,0.40,0.33
42925,0.78,0.40,0.40
42926,0.00,0.50,0.33
42927,0.96,0.80,1.00
42928,0.00,0.33,0.28
42929,0.00,0.33,0.27
42930,0.00,0.33,0.17
42931,0.00,0.33,0.23
42932,0.00,0.33,0.37
42933,0.00,0.33,0.23
42934,0.00,0.33,0.14
42935,0.00,0.33,0.31
42936,0.00,0.33,0.23
42937,0.00,0.33,0.16
42938,0.00,0.33,0.19
42939,0.00,0.33,0.20
42940,0.00,0.33,0.14
42941,0.00,0.33,0.44
42942,0.00,0.33,0.33
42943,0.00,0.33,0.35
42944,0.00,0.33,0.33
42945,0.00,0.33,0.20
42946,0.00,0.33,0.26
42947,0.00,0.33,0.26
42948,0.00,0.33,0.26
42949,0.00,0.33,0.29
42950,0.00,0.33,0.17
42951,0.00,0.33,0.50
42952,0.00,0.33,0.25
42953,0.00,0.33,0.31
42954,0.00,0.66,0.60
42955,0.00,0.33,0.40
42956,0.00,0.33,0.20
42957,0.00,0.33,0.26
42958,0.00,0.33,0.19
42959,0.00,0.33,0.26
42960,0.00,0.33,0.29
42961,0.00,0.33,0.20
42962,0.00,0.33,0.33
42963,0.00,0.33,0.31
42964,0.00,0.33,0.31
42965,0.00,0.33,0.25
42966,0.00,0.33,0.41
42967,0.00,0.33,0.40
42968,0.00,0.33,0.17
42969,0.00,0.33,0.25
42970,0.00,0.33,0.50
42971,0.00,0.66,0.23
42972,0.00,0.66,0.28
42973,0.00,0.66,0.23
42974,0.00,0.66,0.29
42975,0.00,1.00,0.56
42976,0.00,0.20,0.25
42977,0.00,0.20,0.23
42978,0.00,0.20,0.12
42979,0.00,0.20,0.12
42980,0.00,0.20,0.37
42981,0.00,0.20,0.50
